序号,订单号,订单类型,商品名称,订单日期,订单时间,起租日期,退租日期,结算日期,租金
793,NS_ZL_260215_00002,正常订单,【双板鞋】全品牌,2026-02-15,11:25:30,2026-02-15,2026-02-15,2026-02-15,50.00
794,QJ_ZL_260215_00001,正常订单,【双板鞋】全品牌,2026-02-15,11:09:43,2026-02-15,2026-02-15,2026-02-15,110.00
795,NS_ZL_260215_00001,正常订单,【成人中端】雪服Awka小树/nobaday,2026-02-15,11:08:44,2026-02-15,2026-02-15,2026-02-15,105.00
796,WT_ZL_260215_00011,正常订单,Nandn/Swagli/Trake雪服套装,2026-02-15,10:56:50,2026-02-15,2026-02-15,2026-02-15,120.00
797,WT_ZL_260215_00009,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-15,10:12:07,2026-02-15,2026-02-20,2026-02-20,1080.00
798,WT_ZL_260215_00008,正常订单,中级双板套餐,2026-02-15,09:34:28,2026-02-15,2026-02-15,2026-02-15,200.00
799,WT_ZL_260215_00007,正常订单,中级双板套餐,2026-02-15,09:18:32,2026-02-15,2026-02-15,2026-02-15,200.00
800,WT_ZL_260215_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-15,09:16:32,2026-02-15,2026-02-15,2026-02-15,220.00
801,WT_ZL_260215_00005,正常订单,【其他】普通单板,2026-02-15,09:04:59,2026-02-15,2026-02-15,2026-02-15,150.00
802,WT_ZL_260215_00004,正常订单,【双板鞋】全品牌,2026-02-15,09:01:53,2026-02-15,2026-02-18,2026-02-18,440.00
803,WT_ZL_260215_00003,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-15,08:26:57,2026-02-15,2026-02-15,2026-02-15,220.00
804,WT_ZL_260215_00002,正常订单,雪镜,2026-02-15,08:26:01,2026-02-15,2026-02-15,2026-02-15,70.00
805,WT_ZL_260215_00001,正常订单,中级双板套餐,2026-02-15,08:22:42,2026-02-15,2026-02-15,2026-02-15,180.00
806,NS_ZL_260214_00003,正常订单,【其他】普通单板,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,160.00
807,NS_ZL_260214_00003,正常订单,【中级】全能板+青少全能,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,150.00
808,NS_ZL_260214_00003,正常订单,【中级】全能板+青少全能,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,150.00
809,NS_ZL_260214_00003,正常订单,【其他】普通单板,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,160.00
810,NS_ZL_260214_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,160.00
811,NS_ZL_260214_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-14,21:03:45,2026-02-14,2026-02-14,2026-02-14,160.00
812,WT_ZL_260214_00022,正常订单,【单板鞋】其他,2026-02-14,19:30:18,2026-02-14,2026-02-14,2026-02-14,110.00
813,QJ_ZL_260214_00005,正常订单,中级双板套餐,2026-02-14,18:42:58,2026-02-14,2026-02-15,2026-02-15,158.00
814,QJ_ZL_260214_00005,正常订单,中级双板套餐,2026-02-14,18:42:58,2026-02-14,2026-02-15,2026-02-15,158.00
815,QJ_ZL_260214_00005,正常订单,中级双板套餐,2026-02-14,18:42:58,2026-02-14,2026-02-15,2026-02-15,158.00
816,QJ_ZL_260214_00005,正常订单,中级双板套餐,2026-02-14,18:42:58,2026-02-14,2026-02-15,2026-02-15,158.00
817,QJ_ZL_260214_00005,正常订单,中级双板套餐,2026-02-14,18:42:58,2026-02-14,2026-02-15,2026-02-15,158.00
818,WT_ZL_260214_00021,正常订单,【其他】普通单板,2026-02-14,17:29:15,2026-02-15,2026-02-17,2026-02-17,450.00
819,WT_ZL_260214_00020,正常订单,普通单板套餐,2026-02-14,17:04:15,2026-02-14,2026-02-14,2026-02-14,200.00
820,QJ_ZL_260214_00003,正常订单,中级双板套餐,2026-02-14,15:07:04,2026-02-14,2026-02-15,2026-02-15,200.00
821,QJ_ZL_260214_00003,正常订单,中级双板套餐,2026-02-14,15:07:04,2026-02-14,2026-02-15,2026-02-15,200.00
822,QJ_ZL_260214_00003,正常订单,普通单板套餐,2026-02-14,15:07:04,2026-02-14,2026-02-15,2026-02-15,200.00
823,QJ_ZL_260214_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-14,15:07:04,2026-02-15,2026-02-15,2026-02-15,80.00
824,QJ_ZL_260214_00003,正常订单,【双板鞋】全品牌,2026-02-14,15:07:04,2026-02-15,2026-02-15,2026-02-15,120.00
825,QJ_ZL_260214_00003,正常订单,【双板鞋】全品牌,2026-02-14,15:07:04,2026-02-15,2026-02-15,2026-02-15,120.00
826,QJ_ZL_260214_00003,正常订单,头盔,2026-02-14,15:07:04,2026-02-15,2026-02-15,2026-02-15,28.00
827,WT_ZL_260214_00019,正常订单,头盔,2026-02-14,15:02:34,2026-02-14,2026-02-15,2026-02-15,100.00
828,WT_ZL_260214_00018,正常订单,【其他】普通单板,2026-02-14,14:10:03,2026-02-14,2026-02-14,2026-02-14,150.00
829,WT_ZL_260214_00017,正常订单,【中级】全能板+青少全能,2026-02-14,14:01:15,2026-02-14,2026-02-14,2026-02-14,150.00
830,WT_ZL_260214_00017,正常订单,【中级】全能板+青少全能,2026-02-14,14:01:15,2026-02-14,2026-02-14,2026-02-14,150.00
831,WT_ZL_260214_00016,正常订单,【其他】普通单板,2026-02-14,13:53:39,2026-02-14,2026-02-14,2026-02-14,150.00
832,WT_ZL_260214_00015,正常订单,普通单板套餐,2026-02-14,13:40:13,2026-02-14,2026-02-15,2026-02-15,400.00
833,WT_ZL_260214_00014,正常订单,中级双板套餐,2026-02-14,13:38:56,2026-02-14,2026-02-14,2026-02-14,180.00
834,QJ_ZL_260214_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-14,12:37:38,2026-02-15,2026-02-16,2026-02-16,300.00
835,WT_ZL_260214_00012,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-14,12:16:54,2026-02-14,2026-02-14,2026-02-14,180.00
836,WT_ZL_260214_00010,正常订单,【单板鞋】其他,2026-02-14,10:50:02,2026-02-14,2026-02-14,2026-02-14,120.00
837,WT_ZL_260214_00009,正常订单,高级双板套餐,2026-02-14,09:48:37,2026-02-14,2026-02-14,2026-02-14,300.00
838,WT_ZL_260214_00008,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-14,09:46:28,2026-02-14,2026-02-14,2026-02-14,180.00
839,WT_ZL_260214_00007,正常订单,【其他】普通单板,2026-02-14,09:36:28,2026-02-14,2026-02-14,2026-02-14,180.00
840,WT_ZL_260214_00006,正常订单,高级双板套餐,2026-02-14,09:26:08,2026-02-14,2026-02-15,2026-02-15,540.00
841,WT_ZL_260214_00005,正常订单,【双板鞋】全品牌,2026-02-14,09:12:59,2026-02-14,2026-02-15,2026-02-15,220.00
842,NS_ZL_260214_00001,正常订单,【其他】普通单板,2026-02-14,08:57:00,2026-02-14,2026-02-14,2026-02-14,100.00
843,WT_ZL_260214_00004,正常订单,【其他】普通单板,2026-02-14,08:41:41,2026-02-14,2026-02-14,2026-02-14,180.00
844,WT_ZL_260214_00003,正常订单,StockLi,2026-02-14,08:39:03,2026-02-14,2026-02-14,2026-02-14,300.00
845,WT_ZL_260214_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-14,08:29:43,2026-02-14,2026-02-15,2026-02-15,360.00
846,WT_ZL_260214_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-14,08:29:43,2026-02-14,2026-02-15,2026-02-15,360.00
847,WT_ZL_260214_00001,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-14,08:06:27,2026-02-14,2026-02-14,2026-02-14,80.00
848,QJ_ZL_260213_00004,正常订单,中级双板套餐,2026-02-13,21:07:45,2026-02-13,2026-02-15,2026-02-15,300.00
849,QJ_ZL_260213_00004,正常订单,中级双板套餐,2026-02-13,21:07:45,2026-02-13,2026-02-15,2026-02-15,52.00
850,QJ_ZL_260213_00004,正常订单,头盔,2026-02-13,21:07:45,2026-02-13,2026-02-15,2026-02-15,80.00
851,WT_ZL_260213_00021,正常订单,小乌龟套装,2026-02-13,18:51:07,2026-02-13,2026-02-13,2026-02-13,50.00
852,WT_ZL_260213_00020,正常订单,【其他】普通单板,2026-02-13,18:14:57,2026-02-13,2026-02-13,2026-02-13,150.00
853,WT_ZL_260213_00019,正常订单,【中级】全能板+青少全能,2026-02-13,17:57:39,2026-02-15,2026-02-15,2026-02-15,130.00
854,WT_ZL_260213_00017,正常订单,【其他】普通单板,2026-02-13,17:54:18,2026-02-13,2026-02-13,2026-02-13,150.00
855,WT_ZL_260213_00016,正常订单,高级双板套餐,2026-02-13,16:35:30,2026-02-14,2026-02-15,2026-02-15,540.00
856,QJ_ZL_260213_00003,正常订单,中级双板套餐,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,200.00
857,QJ_ZL_260213_00003,正常订单,中级双板套餐,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,200.00
858,QJ_ZL_260213_00003,正常订单,中级双板套餐,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,200.00
859,QJ_ZL_260213_00003,正常订单,中级双板套餐,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,200.00
860,QJ_ZL_260213_00003,正常订单,小乌龟护臀,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,70.00
861,QJ_ZL_260213_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,140.00
862,QJ_ZL_260213_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,140.00
863,QJ_ZL_260213_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-13,16:20:17,2026-02-13,2026-02-14,2026-02-14,30.00
864,WT_ZL_260213_00014,正常订单,【其他】普通单板,2026-02-13,12:44:00,2026-02-13,2026-02-14,2026-02-14,300.00
865,WT_ZL_260213_00013,正常订单,【双板鞋】全品牌,2026-02-13,12:18:45,2026-02-13,2026-02-13,2026-02-13,110.00
866,QJ_ZL_260213_00002,正常订单,【FIS】双板,2026-02-13,12:16:44,2026-02-09,2026-02-09,2026-02-13,230.00
867,QJ_ZL_260213_00002,正常订单,【单板鞋】其他,2026-02-13,12:16:44,2026-02-13,2026-02-13,2026-02-13,80.00
868,NS_ZL_260213_00003,正常订单,【单板鞋】其他,2026-02-13,11:52:53,2026-02-13,2026-02-13,2026-02-13,70.00
869,WT_ZL_260213_00012,正常订单,【其他】普通单板,2026-02-13,11:23:17,2026-02-13,2026-02-13,2026-02-13,150.00
870,WT_ZL_260213_00011,正常订单,【中级】全能板+青少全能,2026-02-13,11:17:29,2026-02-13,2026-02-15,2026-02-15,390.00
871,NS_ZL_260213_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,10:40:20,2026-02-13,2026-02-13,2026-02-13,105.00
872,WT_ZL_260213_00010,正常订单,高级双板套餐,2026-02-13,10:36:18,2026-02-13,2026-02-14,2026-02-14,540.00
873,WT_ZL_260213_00009,正常订单,中级双板套餐,2026-02-13,10:20:10,2026-02-13,2026-02-14,2026-02-14,360.00
874,WT_ZL_260213_00008,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-13,10:08:21,2026-02-13,2026-02-14,2026-02-14,120.00
875,WT_ZL_260213_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,09:29:51,2026-02-13,2026-02-14,2026-02-14,360.00
876,WT_ZL_260213_00006,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,09:29:51,2026-02-13,2026-02-14,2026-02-14,360.00
877,WT_ZL_260213_00005,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,09:24:18,2026-02-13,2026-02-15,2026-02-15,540.00
878,NS_ZL_260213_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,09:09:24,2026-02-13,2026-02-13,2026-02-13,105.00
879,WT_ZL_260213_00004,正常订单,StockLi,2026-02-13,09:07:39,2026-02-13,2026-02-13,2026-02-13,260.00
880,QJ_ZL_260213_00001,正常订单,BurtonStepOn套餐,2026-02-13,09:05:36,2026-02-13,2026-02-13,2026-02-13,240.00
881,WT_ZL_260213_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-13,08:16:46,2026-02-13,2026-02-13,2026-02-13,220.00
882,WT_ZL_260213_00002,正常订单,【其他】普通单板,2026-02-13,08:16:44,2026-02-13,2026-02-13,2026-02-13,150.00
883,QJ_ZL_260212_00003,正常订单,中级双板套餐,2026-02-12,21:09:16,2026-02-13,2026-02-18,2026-02-18,600.00
884,QJ_ZL_260212_00003,正常订单,中级双板套餐,2026-02-12,21:09:16,2026-02-13,2026-02-18,2026-02-18,600.00
885,QJ_ZL_260212_00003,正常订单,【中级】全能板+青少全能,2026-02-12,21:09:16,2026-02-17,2026-02-17,2026-02-18,138.00
886,NS_ZL_260212_00007,正常订单,【其他】普通单板,2026-02-12,19:09:20,2026-02-12,2026-02-12,2026-02-12,70.00
887,WT_ZL_260212_00013,正常订单,【单板鞋】其他,2026-02-12,18:45:20,2026-02-12,2026-02-12,2026-02-12,170.00
888,WT_ZL_260212_00012,正常订单,中级双板套餐,2026-02-12,18:35:28,2026-02-12,2026-02-13,2026-02-14,360.00
889,WT_ZL_260212_00012,正常订单,【其他】普通单板,2026-02-12,18:35:28,2026-02-12,2026-02-14,2026-02-14,450.00
890,NS_ZL_260212_00006,正常订单,【其他】普通单板,2026-02-12,18:26:14,2026-02-12,2026-02-12,2026-02-12,105.00
891,NS_ZL_260212_00005,正常订单,【其他】普通单板,2026-02-12,14:44:39,2026-02-12,2026-02-12,2026-02-12,150.00
892,NS_ZL_260212_00005,正常订单,小乌龟护臀,2026-02-12,14:44:39,2026-02-12,2026-02-12,2026-02-12,50.00
893,WT_ZL_260212_00011,正常订单,【单板鞋】其他,2026-02-12,14:42:31,2026-02-12,2026-02-13,2026-02-13,220.00
894,NS_ZL_260212_00004,正常订单,小乌龟护臀,2026-02-12,14:02:21,2026-02-12,2026-02-12,2026-02-12,30.00
895,NS_ZL_260212_00003,正常订单,【其他】普通单板,2026-02-12,13:34:59,2026-02-12,2026-02-12,2026-02-12,70.00
896,NS_ZL_260212_00002,正常订单,【其他】普通单板,2026-02-12,13:30:30,2026-02-12,2026-02-12,2026-02-12,100.00
897,WT_ZL_260212_00010,正常订单,StockLi,2026-02-12,11:17:59,2026-02-12,2026-02-12,2026-02-12,260.00
898,QJ_ZL_260212_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-12,10:34:10,2026-02-12,2026-02-14,2026-02-14,480.00
899,QJ_ZL_260212_00002,正常订单,头盔,2026-02-12,10:34:10,2026-02-12,2026-02-14,2026-02-14,135.00
900,WT_ZL_260212_00009,正常订单,内穿护膝,2026-02-12,10:22:46,2026-02-12,2026-02-12,2026-02-12,40.00
901,WT_ZL_260212_00008,正常订单,【其他】普通单板,2026-02-12,10:14:30,2026-02-12,2026-02-12,2026-02-12,150.00
902,QJ_ZL_260212_00001,正常订单,【其他】普通单板,2026-02-12,10:08:19,2026-02-12,2026-02-12,2026-02-12,100.00
903,QJ_ZL_260212_00001,正常订单,【其他】普通单板,2026-02-12,10:08:19,2026-02-12,2026-02-12,2026-02-12,100.00
904,QJ_ZL_260212_00001,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-12,10:08:19,2026-02-12,2026-02-12,2026-02-12,58.00
905,NS_ZL_260212_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-12,09:50:48,2026-02-12,2026-02-12,2026-02-12,150.00
906,WT_ZL_260212_00007,正常订单,普通单板套餐,2026-02-12,09:41:18,2026-02-12,2026-02-13,2026-02-13,400.00
907,WT_ZL_260212_00006,正常订单,【高级】BurtonStepOn,2026-02-12,09:12:33,2026-02-12,2026-02-12,2026-02-12,300.00
908,WT_ZL_260212_00004,正常订单,【中级】全能板+青少全能,2026-02-12,08:47:10,2026-02-12,2026-02-13,2026-02-13,260.00
909,WT_ZL_260212_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-12,08:29:13,2026-02-12,2026-02-12,2026-02-12,220.00
910,WT_ZL_260212_00001,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-12,08:13:11,2026-02-12,2026-02-14,2026-02-14,180.00
911,WT_ZL_260211_00011,正常订单,【中级】全能板+青少全能,2026-02-11,19:01:03,2026-02-11,2026-02-13,2026-02-13,390.00
912,WT_ZL_260211_00010,正常订单,雪镜,2026-02-11,18:30:56,2026-02-11,2026-02-11,2026-02-12,60.00
913,NS_ZL_260211_00003,正常订单,【其他】普通单板,2026-02-11,18:20:32,2026-02-11,2026-02-11,2026-02-11,150.00
914,WT_ZL_260211_00009,正常订单,【其他】普通单板,2026-02-11,14:11:04,2026-02-11,2026-02-12,2026-02-12,300.00
915,WT_ZL_260211_00008,正常订单,中级双板套餐,2026-02-11,13:17:39,2026-02-11,2026-02-11,2026-02-11,180.00
916,WT_ZL_260211_00008,正常订单,普通单板套餐,2026-02-11,13:17:39,2026-02-11,2026-02-11,2026-02-11,200.00
917,NS_ZL_260211_00002,正常订单,【其他】普通单板,2026-02-11,12:33:18,2026-02-11,2026-02-11,2026-02-11,150.00
918,WT_ZL_260211_00007,正常订单,BurtonStepOn套餐,2026-02-11,10:45:15,2026-02-11,2026-02-11,2026-02-11,400.00
919,WT_ZL_260211_00006,正常订单,小乌龟套装,2026-02-11,09:15:48,2026-02-11,2026-02-12,2026-02-12,100.00
920,WT_ZL_260211_00005,正常订单,【FIS】双板,2026-02-11,09:11:52,2026-02-11,2026-02-12,2026-02-12,520.00
921,WT_ZL_260211_00004,正常订单,【双板鞋】全品牌,2026-02-11,09:07:14,2026-02-11,2026-02-13,2026-02-13,330.00
922,WT_ZL_260211_00004,正常订单,【双板鞋】全品牌,2026-02-11,09:07:14,2026-02-11,2026-02-13,2026-02-13,330.00
923,NS_ZL_260211_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-11,08:55:25,2026-02-11,2026-02-11,2026-02-11,150.00
924,WT_ZL_260211_00003,正常订单,【中级】全能板+青少全能,2026-02-11,08:54:51,2026-02-11,2026-02-11,2026-02-11,150.00
925,WT_ZL_260211_00002,正常订单,高级双板套餐,2026-02-11,08:43:31,2026-02-11,2026-02-11,2026-02-11,270.00
926,WT_ZL_260211_00002,正常订单,高级双板套餐,2026-02-11,08:43:31,2026-02-11,2026-02-11,2026-02-11,270.00
927,WT_ZL_260211_00001,正常订单,【单板鞋】其他,2026-02-11,08:20:04,2026-02-11,2026-02-11,2026-02-11,120.00
928,QJ_ZL_260210_00006,正常订单,普通单板套餐,2026-02-10,20:25:21,2026-02-10,2026-02-13,2026-02-13,400.00
929,QJ_ZL_260210_00006,正常订单,普通单板套餐,2026-02-10,20:25:21,2026-02-10,2026-02-13,2026-02-13,420.00
930,QJ_ZL_260210_00006,正常订单,普通单板套餐,2026-02-10,20:25:21,2026-02-10,2026-02-13,2026-02-13,420.00
931,QJ_ZL_260210_00006,正常订单,手套,2026-02-10,20:25:21,2026-02-13,2026-02-13,2026-02-13,2.00
932,QJ_ZL_260210_00005,正常订单,【中级】全能板+青少全能,2026-02-10,19:37:04,2026-02-10,2026-02-11,2026-03-30,160.00
933,QJ_ZL_260210_00004,正常订单,【其他】普通单板,2026-02-10,19:29:20,2026-02-10,2026-02-10,2026-03-30,80.00
934,NS_ZL_260210_00003,正常订单,【其他】普通单板,2026-02-10,18:23:33,2026-02-10,2026-02-10,2026-02-10,105.00
935,WT_ZL_260210_00012,正常订单,普通单板套餐,2026-02-10,13:18:56,2026-02-10,2026-02-11,2026-02-11,400.00
936,WT_ZL_260210_00010,正常订单,高级双板套餐,2026-02-10,12:33:10,2026-02-10,2026-02-12,2026-02-12,810.00
937,WT_ZL_260210_00010,正常订单,高级双板套餐,2026-02-10,12:33:10,2026-02-10,2026-02-12,2026-02-12,810.00
938,WT_ZL_260210_00008,正常订单,StockLi,2026-02-10,12:27:00,2026-02-10,2026-02-10,2026-02-10,260.00
939,WT_ZL_260210_00007,正常订单,高级双板套餐,2026-02-10,11:41:16,2026-02-10,2026-02-10,2026-02-10,300.00
940,WT_ZL_260210_00007,正常订单,高级双板套餐,2026-02-10,11:41:16,2026-02-10,2026-02-10,2026-02-10,300.00
941,WT_ZL_260210_00006,正常订单,【其他】普通单板,2026-02-10,11:34:32,2026-02-10,2026-02-10,2026-02-10,150.00
942,NS_ZL_260210_00002,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-10,11:08:29,2026-02-10,2026-02-10,2026-02-10,100.00
943,WT_ZL_260210_00004,正常订单,【其他】普通单板,2026-02-10,10:56:06,2026-02-10,2026-02-10,2026-02-10,180.00
944,WT_ZL_260210_00003,正常订单,【中级】全能板+青少全能,2026-02-10,10:00:51,2026-02-10,2026-02-12,2026-02-12,390.00
945,NS_ZL_260210_00001,正常订单,【中级】全能板+青少全能,2026-02-10,09:54:50,2026-02-10,2026-02-10,2026-02-10,100.00
946,WT_ZL_260210_00002,正常订单,内穿护具套装,2026-02-10,09:18:16,2026-02-10,2026-02-12,2026-02-12,150.00
947,QJ_ZL_260209_00003,正常订单,【其他】普通单板,2026-02-09,22:30:07,2026-02-09,2026-02-11,2026-02-11,100.00
948,QJ_ZL_260209_00003,正常订单,【单板鞋】其他,2026-02-09,22:30:07,2026-02-10,2026-02-11,2026-02-11,100.00
949,QJ_ZL_260209_00002,正常订单,【其他】普通单板,2026-02-09,22:14:16,2026-02-09,2026-02-13,2026-02-13,400.00
950,QJ_ZL_260209_00002,正常订单,头盔,2026-02-09,22:14:16,2026-02-12,2026-02-13,2026-02-13,50.00
951,QJ_ZL_260209_00001,正常订单,【中级】全能板+青少全能,2026-02-09,21:01:52,2026-02-09,2026-02-10,2026-02-10,120.00
952,QJ_ZL_260209_00001,正常订单,小米对讲机,2026-02-09,21:01:52,2026-02-09,2026-02-10,2026-02-10,210.00
953,QJ_ZL_260209_00001,正常订单,中级双板套餐,2026-02-09,21:01:52,2026-02-10,2026-02-10,2026-02-10,120.00
954,QJ_ZL_260209_00001,正常订单,头盔,2026-02-09,21:01:52,2026-02-10,2026-02-10,2026-02-10,24.00
955,WT_ZL_260209_00012,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-09,18:39:08,2026-02-09,2026-02-11,2026-02-11,540.00
956,NS_ZL_260209_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-09,17:11:17,2026-02-09,2026-02-09,2026-02-09,150.00
957,WT_ZL_260209_00010,正常订单,中级双板套餐,2026-02-09,13:47:50,2026-02-09,2026-02-09,2026-02-09,180.00
958,WT_ZL_260209_00009,正常订单,中级双板套餐,2026-02-09,13:39:29,2026-02-09,2026-02-09,2026-02-09,180.00
959,NS_ZL_260209_00001,正常订单,【中级】全能板+青少全能,2026-02-09,12:48:19,2026-02-09,2026-02-09,2026-02-09,100.00
960,WT_ZL_260209_00007,正常订单,中级双板套餐,2026-02-09,11:53:47,2026-02-09,2026-02-10,2026-02-10,380.00
961,WT_ZL_260209_00006,正常订单,普通单板套餐,2026-02-09,11:46:19,2026-02-09,2026-02-09,2026-02-09,200.00
962,WT_ZL_260209_00005,正常订单,高级双板套餐,2026-02-09,09:50:33,2026-02-09,2026-02-09,2026-02-09,300.00
963,WT_ZL_260209_00004,正常订单,【中级】全能板+青少全能,2026-02-09,09:34:42,2026-02-09,2026-02-09,2026-02-09,150.00
964,WT_ZL_260209_00002,正常订单,中级双板套餐,2026-02-09,08:30:13,2026-02-09,2026-02-13,2026-02-13,900.00
965,WT_ZL_260209_00001,正常订单,高级双板套餐,2026-02-09,08:23:12,2026-02-09,2026-02-12,2026-02-13,1080.00
966,NS_ZL_260208_00006,正常订单,【其他】普通单板,2026-02-08,17:53:06,2026-02-08,2026-02-08,2026-02-08,150.00
967,NS_ZL_260208_00006,正常订单,【成人中端】雪裤Awka小树/nobaday,2026-02-08,17:53:06,2026-02-08,2026-02-08,2026-02-08,150.00
968,QJ_ZL_260208_00004,正常订单,【其他】普通单板,2026-02-08,17:48:36,2026-02-08,2026-02-11,2026-03-30,276.00
969,QJ_ZL_260208_00003,正常订单,中级双板套餐,2026-02-08,17:15:03,2026-02-08,2026-02-11,2026-02-11,400.00
970,QJ_ZL_260208_00003,正常订单,中级双板套餐,2026-02-08,17:15:03,2026-02-08,2026-02-11,2026-02-11,400.00
971,QJ_ZL_260208_00003,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-08,17:15:03,2026-02-11,2026-02-11,2026-02-11,80.00
972,QJ_ZL_260208_00003,正常订单,【成人中端】雪裤Nandn/Swagli/Trake,2026-02-08,17:15:03,2026-02-11,2026-02-11,2026-02-11,44.00
973,WT_ZL_260208_00021,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,16:49:58,2026-02-09,2026-02-09,2026-02-09,180.00
974,WT_ZL_260208_00020,正常订单,普通单板套餐,2026-02-08,14:31:00,2026-02-08,2026-02-09,2026-02-09,400.00
975,WT_ZL_260208_00020,正常订单,头盔,2026-02-08,14:31:00,2026-02-08,2026-02-09,2026-02-09,120.00
976,NS_ZL_260208_00005,正常订单,【中级】全能板+青少全能,2026-02-08,14:09:39,2026-02-08,2026-02-08,2026-02-08,120.00
977,WT_ZL_260208_00018,正常订单,小乌龟套装,2026-02-08,13:15:12,2026-02-08,2026-02-08,2026-02-08,50.00
978,WT_ZL_260208_00016,正常订单,普通单板套餐,2026-02-08,13:01:27,2026-02-08,2026-02-08,2026-02-08,200.00
979,NS_ZL_260208_00004,正常订单,【其他】普通单板,2026-02-08,12:57:45,2026-02-08,2026-02-08,2026-02-08,150.00
980,NS_ZL_260208_00004,正常订单,【成人中端】雪服Nandn/Swagli/Trake,2026-02-08,12:57:45,2026-02-08,2026-02-08,2026-02-08,150.00
981,WT_ZL_260208_00015,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,12:44:56,2026-02-08,2026-02-13,2026-02-13,180.00
982,WT_ZL_260208_00015,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,12:44:56,2026-02-08,2026-02-13,2026-02-13,180.00
983,QJ_ZL_260208_00001,正常订单,雪镜,2026-02-08,12:44:09,2026-02-08,2026-02-08,2026-02-09,70.00
984,QJ_ZL_260208_00001,正常订单,Awka小树/nobaday雪服套装,2026-02-08,12:44:09,2026-02-08,2026-02-09,2026-02-09,330.00
985,NS_ZL_260208_00002,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,12:30:48,2026-02-08,2026-02-08,2026-02-08,100.00
986,WT_ZL_260208_00013,正常订单,【单板鞋】其他,2026-02-08,12:05:10,2026-02-08,2026-02-08,2026-02-08,110.00
987,WT_ZL_260208_00012,正常订单,雪镜,2026-02-08,10:21:47,2026-02-08,2026-02-08,2026-02-08,70.00
988,WT_ZL_260208_00011,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,10:14:10,2026-02-08,2026-02-08,2026-02-08,220.00
989,WT_ZL_260208_00010,正常订单,【其他】普通单板,2026-02-08,10:09:12,2026-02-08,2026-02-08,2026-02-08,150.00
990,WT_ZL_260208_00008,正常订单,儿童雪服套装,2026-02-08,10:03:09,2026-02-08,2026-02-08,2026-02-09,200.00
991,NS_ZL_260208_00001,正常订单,【高级】民用高级+青少竞技+公园野雪,2026-02-08,09:58:42,2026-02-08,2026-02-08,2026-02-08,150.00
